,abv,ibu,diff_g,boil_time,efficiency,ferm_total_weight,ferm_type_base_malt,ferm_type_crystal_malt,ferm_type_roasted_malt,ferm_type_other,ferm_type_extract,ferm_type_sugar,ferm_type_raw,ferm_type_acidulated_malt,ferm_type_fruit,ferm_type_gluten_free_malt,hops_type_pellet,hops_type_leaf_whole,hops_type_plug,other_type_spice,other_type_water_agt,other_type_other,other_type_fining,other_type_flavor,other_type_herb,yeast_attenuation,method_all_grain,method_biab,method_extract,method_partial_mash,yeast_form_dry,yeast_form_liquid,yeast_flocculation_high,yeast_flocculation_low,yeast_flocculation_medium
49045,5.8,66.44,0.04499999999999993,60,35.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,1,81.0,0,0,1,0,1,0,0,0,1
49111,6.5,16.37,0.049000000000000155,80,74.0,16.7330658,14.881185,0.0,0.0,0.0,0.0,1.10231,0.0,0.7495708000000001,0.0,0.0,0.0,0.220462,0.0,0,0,0,0,0,0,79.0,1,0,0,0,0,1,0,0,1
49124,6.0,25.11,0.04499999999999993,60,75.0,11.7,7.6,0.8,1.4,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.021875,0.0,0.0,0,0,0,0,1,0,78.0,1,0,0,0,1,0,1,0,0
49139,6.43,67.41,0.049000000000000155,60,70.0,25.573592,22.928048,2.6455439999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613859999999999,0.0,0.0,0,0,0,0,0,0,78.0,1,0,0,0,1,0,1,0,0
49202,5.65,46.35,0.04299999999999993,60,73.0,13.05,11.4,1.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6412499999999999,0.0,0.0,0,1,1,1,0,0,69.0,0,1,0,0,0,1,1,0,0
49343,5.77,24.47,0.04400000000000004,90,70.0,13.227719999999998,12.566333999999998,0.6613859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818480000000001,0.0,0.0,0,0,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
49396,6.48,98.46,0.04999999999999982,60,72.0,16.203957,0.0,0.0,0.0,0.440924,0.0,0.0,0.0,0.0,0.0,0.0,0.6856368199999999,0.0,0.0,0,1,1,0,0,0,73.0,1,0,0,0,0,1,1,0,0
49618,5.98,22.4,0.04600000000000004,60,75.0,10.25,8.75,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,1,0,0,76.5,0,1,0,0,0,1,0,1,0
49717,7.08,91.1,0.053999999999999826,60,75.0,11.28,10.52,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,0,0,0,78.0,1,0,0,0,1,0,1,0,0
49763,3.21,41.75,0.02499999999999991,60,35.0,4.4092400000000005,0.0,0.0,0.0,0.0,4.4092400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.2535313,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1,0,1,0,0
49893,4.62,40.11,0.03500000000000014,80,70.0,9.237357800000002,8.9948496,0.0,0.24471282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25132668,0.0,0.0,0,1,0,1,0,0,75.0,0,1,0,0,0,1,0,1,0
49935,5.51,35.94,0.04200000000000004,60,78.0,9.369635,7.716169999999999,1.10231,0.5511550000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259404,0.0,0.0,0,0,0,1,0,0,81.0,1,0,0,0,1,0,0,0,1
49996,6.15,0.0,0.04699999999999993,60,75.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,70.5,0,0,0,1,0,1,1,0,0
50005,7.41,53.92,0.05699999999999994,60,77.0,14.75,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.75,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,73.0,1,0,0,0,0,1,1,0,0
50024,5.03,36.66,0.038999999999999924,90,75.0,9.9648824,8.818480000000003,0.440924,0.440924,0.0,0.0,0.0,0.0,0.2645544,0.0,0.0,0.13227719999999998,0.0,0.0,0,0,0,1,0,0,74.5,0,1,0,0,0,1,0,0,1
50094,6.14,42.53,0.04700000000000015,60,70.0,66.1386,66.1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8267324999999999,0.27557750000000003,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
50126,5.48,32.02,0.04200000000000004,60,35.0,6.613859999999999,0.0,0.0,0.0,0.0,6.613859999999999,0.0,0.0,0.0,0.0,0.0,0.0771617,0.0,0.0,0,0,0,0,0,0,77.0,0,0,1,0,1,0,1,0,0
50208,7.55,18.12,0.05800000000000005,60,75.0,12.63,9.5,1.0,0.75,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,1,0,0,0,1,0,75.0,1,0,0,0,1,0,1,0,0
50224,5.23,16.3,0.038999999999999924,90,75.0,10.2,9.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.0,0.0,1,0,0,0,1,0,75.0,1,0,0,0,1,0,1,0,0
50267,9.17,37.8,0.07000000000000006,75,80.0,14.88,12.0,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,76.0,1,0,0,0,0,1,0,0,1
50344,5.91,26.89,0.04499999999999993,45,70.0,17.94,6.0,0.9375,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.003125,0.0,0.0,0,0,0,0,1,0,66.5,0,1,0,0,0,1,1,0,0
50365,5.23,35.23,0.040000000000000036,60,68.0,10.64,9.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,0,1
50402,7.42,19.98,0.05600000000000005,60,35.0,11.0231,0.0,0.0,0.0,0.0,9.920789999999998,1.10231,0.0,0.0,0.0,0.0,0.0661386,0.08818480000000001,0.0,0,0,0,0,0,0,85.0,0,0,1,0,1,0,0,0,1
50526,9.33,34.05,0.07099999999999995,90,75.0,11.794717,11.1994696,0.4850164000000001,0.11464024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022046200000000002,0.0,0.0,0,0,1,1,0,0,81.0,0,1,0,0,1,0,0,0,1
50644,5.22,11.25,0.040000000000000036,30,72.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,1,1,0,0,0,80.0,0,1,0,0,0,1,0,1,0
50663,9.55,56.16,0.07300000000000018,60,35.0,11.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1,0,0,0,1,0,74.5,0,0,1,0,0,1,1,0,0
50705,9.48,61.37,0.07200000000000006,60,75.0,19.75,13.0,4.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,1,0,75.0,0,1,0,0,1,0,1,0,0
50873,5.28,21.24,0.040000000000000036,60,70.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,0,0,0,0,72.5,1,0,0,0,0,1,0,1,0
50884,5.52,5.01,0.04200000000000004,60,60.0,4.629702,3.527392,0.0,0.0,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.0459222346,0.0,0.0,0,0,0,0,0,0,75.0,0,1,0,0,0,1,0,0,1
50887,5.07,41.81,0.039000000000000146,60,79.0,11.133330999999998,9.920789999999998,0.5511550000000001,0.0,0.0,0.0,0.0,0.6613859999999999,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,79.5,0,1,0,0,1,0,1,0,0
51111,5.46,27.48,0.04200000000000004,60,70.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0,1,0,1,0,0,73.0,0,1,0,0,0,1,0,0,1
51237,4.55,86.71,0.03400000000000003,60,35.0,11.0231,2.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5291088,0.0,0,0,0,0,0,0,74.0,0,1,0,0,0,1,0,0,1
51248,5.03,0.0,0.039000000000000146,60,35.0,8.157093999999999,0.0,0.0,0.0,0.0,7.054783999999999,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,71.5,0,0,1,0,0,1,0,0,1
51368,7.3,57.09,0.05500000000000016,60,82.0,4.4092400000000005,4.4092400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377556,0.022046200000000002,0.0,0,1,0,0,0,0,75.0,0,1,0,0,0,1,0,0,1
51378,5.47,26.61,0.04200000000000004,90,70.0,20.5,18.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.171875,0.0,0.0,0,0,0,0,0,0,76.5,1,0,0,0,0,1,0,0,1
51382,7.34,16.5,0.05600000000000005,60,80.0,8.12,6.5900000000000025,0.59,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04375,0.0,0.0,0,0,0,0,1,0,72.5,0,1,0,0,0,1,0,0,1
51458,10.12,54.54,0.07700000000000018,60,75.0,26.5,0.0,0.0,0.0,0.0,16.0,10.5,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0,0,0,0,0,0,76.0,0,0,1,0,0,1,0,0,1
51459,5.79,40.34,0.04400000000000004,60,80.0,2.38,1.65,0.15,0.35,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0771617,0.0,0.0,0,0,0,0,1,0,81.0,0,1,0,0,1,0,0,0,1
51597,5.46,26.29,0.04100000000000015,60,70.0,13.778875,13.227719999999998,0.0,0.0,0.0,0.0,0.0,0.5511550000000001,0.0,0.0,0.0,0.1433003,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
51826,6.46,43.21,0.04899999999999993,60,80.0,33.0693,28.660059999999998,2.20462,0.0,0.0,0.0,0.0,2.20462,0.0,0.0,0.0,0.8487787,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
51885,5.64,63.78,0.04300000000000015,60,75.0,11.0231,10.692407,0.330693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34171609999999997,0.0,0.0,0,0,0,1,0,0,72.5,0,1,0,0,0,1,0,0,1
51887,5.27,24.69,0.04000000000000026,90,60.0,7.826400999999999,6.613860000000002,0.440924,0.440924,0.0,0.0,0.0,0.0,0.330693,0.0,0.0,0.1543234,0.0,0.0,0,0,0,0,0,0,79.5,1,0,0,0,1,0,0,0,1
51911,5.61,14.92,0.04200000000000004,60,35.0,14.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,71.0,0,0,1,0,0,1,1,0,0
52056,7.12,53.91,0.05500000000000016,60,70.0,27.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375,0.0,0.0,0,0,0,1,0,0,76.5,1,0,0,0,0,1,0,0,1
52097,10.59,38.87,0.08000000000000007,60,75.0,21.94,12.5,0.0,3.4375,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0,1,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
52116,5.74,46.35,0.04400000000000004,60,84.0,17.13,15.0,1.0,0.0078125,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.57562042,0.0,0.0,0,0,0,1,0,0,80.0,1,0,0,0,0,1,0,0,1
52208,8.14,25.74,0.062000000000000055,90,77.0,18.6510852,14.330029999999995,0.992079,1.36906902,0.0,1.95990718,0.0,0.0,0.0,0.0,0.0,0.08818480000000001,0.0,0.0,0,0,0,0,0,0,72.0,1,0,0,0,0,1,0,0,1
52470,6.62,45.09,0.04800000000000004,90,60.0,15.432339999999998,13.22772,1.10231,1.10231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2094389,0.0,0.0,0,0,0,0,0,1,70.0,1,0,0,0,1,0,1,0,0
52629,5.09,58.11,0.039000000000000146,60,35.0,2.755775,0.0,0.0,0.0,0.0,2.20462,0.5511550000000001,0.0,0.0,0.0,0.0,0.044092400000000004,0.110231,0.0,0,0,0,0,0,0,78.0,0,0,1,0,1,0,1,0,0
52660,4.85,27.04,0.03699999999999992,60,45.0,5.8642892,5.51155,0.220462,0.022046200000000002,0.0,0.0,0.0,0.044092400000000004,0.0551155,0.0,0.0,0.06393398,0.0,0.0,0,0,0,0,0,0,70.0,0,1,0,0,1,0,1,0,0
52663,7.46,69.56,0.05700000000000016,90,80.0,16.071679800000002,13.448182000000001,0.5070626,1.1243562,0.0,0.0,0.992079,0.0,0.0,0.0,0.0,0.32848838,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
52701,6.75,47.39,0.051000000000000156,60,70.0,26.455440000000003,22.0462,2.20462,2.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
52738,5.24,47.57,9.81882,60,75.0,11.684485999999998,11.0231,0.0,0.6613859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
52759,5.91,46.89,0.04499999999999993,60,70.0,23.6,13.0,3.5,0.5,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,71.0,0,0,0,1,0,1,0,0,1
53111,5.12,26.32,0.039000000000000146,60,60.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28450328,0.0,0.0,1,0,0,1,1,1,80.0,1,0,0,0,0,1,0,1,0
53205,6.84,31.59,0.052999999999999936,60,35.0,6.56,0.75,0.0,0.5,0.0,4.0,0.8125,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,70.0,0,0,0,1,1,0,1,0,0
53206,4.51,29.37,0.03400000000000003,60,70.0,11.0231,11.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27557750000000003,0.0,0.0,0,0,0,0,0,0,77.5,1,0,0,0,1,0,0,0,1
53251,8.22,30.76,0.062000000000000055,90,70.0,18.5849466,15.43234,1.763696,1.3778875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322772,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
53257,6.29,33.95,0.048000000000000265,60,55.0,8.8405262,4.850164,2.755775,0.4629702,0.0,0.0,0.440924,0.33069299999999996,0.0,0.0,0.0,0.110231,0.0,0.0,1,0,0,0,0,0,77.0,1,0,0,0,1,0,1,0,0
53275,5.52,49.05,0.04200000000000004,60,75.0,23.5,18.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.796875,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
53370,6.94,50.31,0.052999999999999936,60,35.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,1,0,81.0,0,0,1,0,1,0,0,0,1
53406,6.85,82.21,0.052000000000000046,60,70.0,14.550491999999998,13.227719999999998,0.0,0.0,0.0,0.0,0.0,1.3227719999999998,0.0,0.0,0.0,0.7165015,0.044092400000000004,0.0,0,0,0,0,0,0,76.0,1,0,0,0,1,0,0,0,1
53459,8.91,49.28,0.06800000000000006,70,74.0,17.5,14.0,0.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.75,0.0,0.0,0,0,1,0,1,0,73.0,1,0,0,0,0,1,1,0,0
53475,6.8,31.92,0.052000000000000046,60,70.0,388.01312,297.6237,57.32012,0.0,0.0,0.0,0.0,33.0693,0.0,0.0,0.0,8.598018,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
53549,4.91,29.5,0.038000000000000034,60,75.0,288.364296,205.691046,66.1386,16.53465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527392,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
53573,7.0,31.42,0.052999999999999936,90,75.0,7.65,7.1999999999999975,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065625,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
53597,6.12,38.07,0.04600000000000004,60,65.0,14.660723,13.227719999999998,0.0,0.5511550000000001,0.0,0.0,0.5511550000000001,0.330693,0.0,0.0,0.0,0.33730686,0.0,0.0,0,1,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
53822,4.19,69.11,0.03200000000000003,60,75.0,8.5,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,1,0,1,0,0,81.0,0,1,0,0,1,0,0,0,1
53848,4.95,26.93,0.038000000000000034,60,70.0,12.081317599999998,11.0231,0.3968316,0.6613859999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149173,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
53956,5.3,36.35,0.040000000000000036,60,80.0,9.94,9.0,0.75,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0,0,0,0,0,0,72.0,1,0,0,0,1,0,0,0,1
53969,4.92,46.34,0.037000000000000144,60,35.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,1,0,0,0,0,76.0,0,0,1,0,0,1,0,0,1
54023,6.56,43.85,0.050000000000000044,60,75.0,9.700328,7.054784,2.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.440924,0.0,0.220462,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
54181,9.53,35.26,0.07200000000000006,90,60.0,2.6,1.0,0.15,0.2,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.021875,0.0,0.0,0,0,1,1,0,0,75.0,0,0,0,1,1,0,1,0,0
54198,5.87,33.41,0.04500000000000015,60,78.0,41.88778,37.47854,4.4092400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968316,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
54309,10.39,50.16,0.07299999999999995,60,35.0,10.88,0.0,0.0,0.0,0.0,9.5625,1.3125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,1,0,82.0,0,0,1,0,1,0,1,0,0
54425,5.84,158.0,0.04400000000000026,60,70.0,11.25,9.0,1.4,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
54450,5.8,25.45,0.04400000000000004,90,80.0,26.675902,22.0462,0.6613859999999999,1.763696,0.0,0.0,2.20462,0.0,0.0,0.0,0.0,0.25573592,0.0,0.0,0,0,1,0,0,0,70.0,1,0,0,0,1,0,1,0,0
54457,1.8,0.0,0.013000000000000123,60,60.0,5.533596199999999,5.5225731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
54460,5.43,49.99,0.04200000000000004,90,80.0,9.479866,5.6217809999999995,1.10231,1.10231,0.0,0.0,0.0,1.6534649999999995,0.0,0.0,0.0,0.044092400000000004,0.059524740000000013,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
54550,5.11,28.33,0.039000000000000146,60,75.0,10.25,10.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
54588,7.01,121.81,0.052999999999999936,60,59.0,22.13,13.0,0.75,3.125,0.5,0.0,0.5,1.5,0.0,0.0,0.0,0.1875,0.0,0.0,0,0,1,0,1,0,75.0,1,0,0,0,1,0,1,0,0
54599,6.24,69.57,0.04699999999999993,60,25.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,0.0,0,0,0,0,0,0,73.0,0,0,1,0,0,1,1,0,0
54751,5.21,25.23,0.040000000000000036,50,35.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,1,0,0,75.0,0,0,1,0,0,1,0,0,1
54771,5.41,35.8,0.04100000000000015,50,70.0,12.345871999999998,6.834322,1.10231,4.4092400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125410000000005,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,1,0,1,0,0
55041,4.2,42.91,7.91874,60,90.0,21.4509526,19.400656,1.763696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29982832000000004,0.0,0.0,0,0,0,0,1,0,75.0,1,0,0,0,1,0,1,0,0
55065,6.13,36.26,0.04700000000000015,80,74.0,13.889105999999998,10.141251999999998,1.10231,1.5432339999999998,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.20282504,0.0,0.0,0,1,1,1,0,0,81.0,1,0,0,0,1,0,0,0,1
55160,4.45,48.58,0.03299999999999992,90,70.0,9.986928599999999,6.6799985999999985,0.8377556,1.6534650000000002,0.0,0.0,0.0,0.8157094,0.0,0.0,0.0,0.0,0.1984158000000001,0.0,0,0,0,0,1,0,81.0,1,0,0,0,1,0,0,0,1
55213,5.52,38.58,0.04200000000000004,60,70.0,9.920789999999998,9.1271268,0.7936631999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220462,0.0,0.0,0,0,1,1,0,0,81.0,0,1,0,0,1,0,0,0,1
55278,8.21,60.97,0.062000000000000055,70,68.0,17.25,13.0,2.5,1.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.185625,0.0,0.0,0,0,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
55323,6.33,68.94,0.04700000000000015,60,75.0,11.5,10.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0,0,0,0,0,0,81.0,1,0,0,0,1,0,0,0,1
55403,5.57,0.0,0.04299999999999993,60,75.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,0,1,0,0,0,69.0,1,0,0,0,0,1,1,0,0
55431,3.25,35.61,0.02499999999999991,60,75.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09375,0.0,0.0,0,1,0,0,0,0,69.0,0,1,0,0,0,1,1,0,0
55508,4.05,31.9,0.03100000000000014,60,55.0,10.78,9.0,1.0,0.22,0.0,0.55625,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0,0,0,0,0,0,71.0,1,0,0,0,0,1,1,0,0
55560,5.78,26.26,0.04400000000000026,90,78.0,11.25,9.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0,1,1,1,0,0,75.0,1,0,0,0,1,0,1,0,0
55595,10.92,72.27,0.08299999999999996,75,70.0,12.5442878,10.141252,0.6944553000000001,1.2676565000000002,0.0,0.0,0.0,0.440924,0.0,0.0,0.0,0.07054784,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
55630,5.43,27.95,0.04200000000000004,60,80.0,10.28,7.5,0.625,0.90625,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.15625,0.0,0.0,0,0,1,0,1,0,81.0,1,0,0,0,1,0,0,0,1
55711,5.02,22.79,0.039000000000000146,60,70.0,21.825738,16.314187999999998,0.0,3.6376230000000005,0.0,0.0,1.8739270000000001,0.0,0.0,0.0,0.0,0.20613197,0.0,0.0,0,0,1,0,0,0,75.0,1,0,0,0,1,0,1,0,0
55715,11.02,89.59,0.08400000000000007,40,72.0,9.23,6.75,0.875,0.85,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
55752,5.68,37.44,0.04300000000000015,60,75.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
55805,3.48,21.53,0.026999999999999913,60,75.0,7.38,5.5,1.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,77.0,0,1,0,0,1,0,1,0,0
55832,6.43,38.87,0.04899999999999993,60,75.0,11.25,10.75,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13125,0.0,0.0,0,1,0,0,0,0,76.5,0,1,0,0,0,1,0,0,1
55870,7.92,15.56,0.061000000000000165,60,70.0,14.5,11.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.125,0.0,0.0,1,0,0,0,0,0,74.0,1,0,0,0,0,1,1,0,0
55890,4.51,24.57,0.03500000000000014,60,75.0,6.172935999999999,3.9683159999999993,1.10231,0.0,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.13227719999999998,0.0,0.0,0,0,0,0,1,0,78.0,1,0,0,0,0,1,0,0,1
55925,4.73,33.9,0.03600000000000003,60,72.0,20.282504,18.518808,1.763696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27337288,0.0,0.0,0,0,0,0,0,0,69.0,1,0,0,0,0,1,1,0,0
56020,6.89,27.25,12.685970000000001,9,75.0,2.314851,1.9180194,0.1984158,0.0,0.0,0.0,0.1984158,0.0,0.0,0.0,0.0,0.01984158,0.0,0.0,0,0,1,1,0,0,75.0,0,1,0,0,0,1,0,0,1
56079,5.47,23.05,0.04200000000000004,60,75.0,11.41,7.5,0.6875,0.9375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0,0,0,0,0,0,73.0,1,0,0,0,0,1,1,0,0
56290,6.54,74.56,0.050000000000000044,60,70.0,25.242898999999998,22.376893,2.425082,0.440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771617,0.0,0.0,0,0,0,1,0,0,79.5,1,0,0,0,1,0,1,0,0
56322,4.38,20.86,0.03300000000000014,60,70.0,9.06,7.625,0.0625,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0625,0.0,0.0,0,0,0,0,0,0,74.5,1,0,0,0,0,1,1,0,0
56353,4.98,40.48,0.038000000000000034,90,80.0,10.053067199999996,5.842243,1.8959732,1.2015178999999998,0.0,0.0,0.0,1.10231,0.0,0.0,0.0,0.08818480000000001,0.06172936,0.0,0,0,0,0,1,0,76.5,1,0,0,0,0,1,0,0,1
56427,3.76,46.23,0.028000000000000025,60,70.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0,0,0,0,0,0,75.0,1,0,0,0,0,1,0,0,1
56485,7.3,65.0,0.05600000000000005,60,56.0,18.13,16.0,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0,0,0,0,0,81.0,0,1,0,0,1,0,0,0,1
